index,model,legal_ref_sim,refex_now
63,meta-llama/llama-3.1-8b-instruct,0.0333333333333333,0.0
64,meta-llama/llama-3.1-8b-instruct,0.0617283950617283,0.0975609756097561
65,meta-llama/llama-3.1-8b-instruct,0.0149253731343283,0.023809523809523808
66,meta-llama/llama-3.1-8b-instruct,0.0,0.0
67,meta-llama/llama-3.1-8b-instruct,0.0806451612903225,0.0
68,meta-llama/llama-3.1-8b-instruct,0.0,0.0
69,meta-llama/llama-3.1-8b-instruct,0.0606060606060606,0.0
70,meta-llama/llama-3.1-8b-instruct,0.0140845070422535,0.030303030303030304
71,meta-llama/llama-3.1-8b-instruct,0.0,0.0
72,meta-llama/llama-3.1-8b-instruct,0.0,0.0
73,meta-llama/llama-3.1-8b-instruct,0.0526315789473684,0.045454545454545456
74,meta-llama/llama-3.1-8b-instruct,0.0,0.0
75,meta-llama/llama-3.1-8b-instruct,0.0232558139534883,0.044444444444444446
76,meta-llama/llama-3.1-8b-instruct,0.032258064516129,0.0
77,meta-llama/llama-3.1-8b-instruct,0.0138888888888888,0.0
78,meta-llama/llama-3.1-8b-instruct,0.1538461538461538,0.0
79,meta-llama/llama-3.1-8b-instruct,0.0,0.0
80,meta-llama/llama-3.1-8b-instruct,0.0,0.0
0,meta-llama/llama-3.3-70b-instruct,0.0377358490566037,0.038461538461538464
1,meta-llama/llama-3.3-70b-instruct,0.1142857142857142,0.13333333333333333
2,meta-llama/llama-3.3-70b-instruct,0.088235294117647,0.2
3,meta-llama/llama-3.3-70b-instruct,0.0681818181818181,0.09523809523809523
4,meta-llama/llama-3.3-70b-instruct,0.0196078431372549,0.047619047619047616
5,meta-llama/llama-3.3-70b-instruct,0.0384615384615384,0.04
6,meta-llama/llama-3.3-70b-instruct,0.0606060606060606,0.10810810810810811
7,meta-llama/llama-3.3-70b-instruct,0.1428571428571428,
8,meta-llama/llama-3.3-70b-instruct,0.0188679245283018,0.058823529411764705
9,meta-llama/llama-3.3-70b-instruct,0.1,0.1
10,meta-llama/llama-3.3-70b-instruct,0.08,0.07142857142857142
11,meta-llama/llama-3.3-70b-instruct,0.081967213114754,0.02702702702702703
12,meta-llama/llama-3.3-70b-instruct,0.0689655172413793,0.0
13,meta-llama/llama-3.3-70b-instruct,0.081081081081081,0.1276595744680851
14,meta-llama/llama-3.3-70b-instruct,0.0701754385964912,0.038461538461538464
15,meta-llama/llama-3.3-70b-instruct,0.037037037037037,0.08333333333333333
16,meta-llama/llama-3.3-70b-instruct,0.1176470588235294,0.2
17,meta-llama/llama-3.3-70b-instruct,0.0232558139534883,0.0
18,meta-llama/llama-3.3-70b-instruct,0.0158730158730158,0.02702702702702703
19,meta-llama/llama-3.3-70b-instruct,0.048780487804878,0.05555555555555555
20,meta-llama/llama-3.3-70b-instruct,0.1944444444444444,0.125
21,meta-llama/llama-3.3-70b-instruct,0.0625,0.10526315789473684
22,meta-llama/llama-3.3-70b-instruct,0.0655737704918032,0.07142857142857142
23,meta-llama/llama-3.3-70b-instruct,0.1304347826086956,0.13333333333333333
24,meta-llama/llama-3.3-70b-instruct,0.0727272727272727,0.03125
25,meta-llama/llama-3.3-70b-instruct,0.0,0.0
26,meta-llama/llama-3.3-70b-instruct,0.0307692307692307,0.05555555555555555
27,meta-llama/llama-3.3-70b-instruct,0.0526315789473684,0.09375
28,meta-llama/llama-3.3-70b-instruct,0.0238095238095238,0.05263157894736842
29,meta-llama/llama-3.3-70b-instruct,0.1428571428571428,0.09090909090909091
30,meta-llama/llama-3.3-70b-instruct,0.05,0.0
31,meta-llama/llama-3.3-70b-instruct,0.0444444444444444,0.0
32,meta-llama/llama-3.3-70b-instruct,0.032258064516129,0.05
33,meta-llama/llama-3.3-70b-instruct,0.0416666666666666,0.08
34,meta-llama/llama-3.3-70b-instruct,0.0227272727272727,0.045454545454545456
35,meta-llama/llama-3.3-70b-instruct,0.0943396226415094,0.13157894736842105
36,meta-llama/llama-3.3-70b-instruct,0.02,0.07692307692307693
37,meta-llama/llama-3.3-70b-instruct,0.034090909090909,0.08333333333333333
38,meta-llama/llama-3.3-70b-instruct,0.0434782608695652,0.09090909090909091
39,meta-llama/llama-3.3-70b-instruct,0.2,0.16666666666666666
40,meta-llama/llama-3.3-70b-instruct,0.0519480519480519,0.08823529411764706
41,meta-llama/llama-3.3-70b-instruct,0.0408163265306122,0.0
42,meta-llama/llama-3.3-70b-instruct,0.0158730158730158,0.041666666666666664
43,meta-llama/llama-3.3-70b-instruct,0.0519480519480519,0.05
44,meta-llama/llama-3.3-70b-instruct,0.0,0.0
45,meta-llama/llama-3.3-70b-instruct,0.1111111111111111,0.0
46,meta-llama/llama-3.3-70b-instruct,0.04,0.058823529411764705
47,meta-llama/llama-3.3-70b-instruct,0.0655737704918032,0.14814814814814814
48,meta-llama/llama-3.3-70b-instruct,0.0769230769230769,0.07142857142857142
49,meta-llama/llama-3.3-70b-instruct,0.1590909090909091,0.10714285714285714
50,meta-llama/llama-3.3-70b-instruct,0.032258064516129,0.025
51,meta-llama/llama-3.3-70b-instruct,0.032258064516129,0.045454545454545456
52,meta-llama/llama-3.3-70b-instruct,0.0263157894736842,0.0
53,meta-llama/llama-3.3-70b-instruct,0.0806451612903225,0.12121212121212122
54,meta-llama/llama-3.3-70b-instruct,0.0326086956521739,0.0
55,meta-llama/llama-3.3-70b-instruct,0.0,0.0
56,meta-llama/llama-3.3-70b-instruct,0.0694444444444444,0.08108108108108109
57,meta-llama/llama-3.3-70b-instruct,0.073170731707317,0.0
58,meta-llama/llama-3.3-70b-instruct,0.0410958904109589,0.08823529411764706
59,meta-llama/llama-3.3-70b-instruct,0.037037037037037,0.0
60,meta-llama/llama-3.3-70b-instruct,0.0298507462686567,0.05263157894736842
61,meta-llama/llama-3.3-70b-instruct,0.0612244897959183,0.0
62,meta-llama/llama-3.3-70b-instruct,0.1162790697674418,0.25
63,meta-llama/llama-3.3-70b-instruct,0.032258064516129,0.0
64,meta-llama/llama-3.3-70b-instruct,0.0121951219512195,0.023809523809523808
65,meta-llama/llama-3.3-70b-instruct,0.0298507462686567,0.023809523809523808
66,meta-llama/llama-3.3-70b-instruct,0.0,0.0
67,meta-llama/llama-3.3-70b-instruct,0.0806451612903225,0.0
68,meta-llama/llama-3.3-70b-instruct,0.046875,0.1111111111111111
69,meta-llama/llama-3.3-70b-instruct,0.0555555555555555,0.0
70,meta-llama/llama-3.3-70b-instruct,0.0422535211267605,0.09090909090909091
71,meta-llama/llama-3.3-70b-instruct,0.0,0.0
72,meta-llama/llama-3.3-70b-instruct,0.0571428571428571,0.0
73,meta-llama/llama-3.3-70b-instruct,0.0273972602739726,0.047619047619047616
74,meta-llama/llama-3.3-70b-instruct,0.074074074074074,0.14285714285714285
75,meta-llama/llama-3.3-70b-instruct,0.0348837209302325,0.06666666666666667
76,meta-llama/llama-3.3-70b-instruct,0.1290322580645161,0.14285714285714285
77,meta-llama/llama-3.3-70b-instruct,0.0428571428571428,0.058823529411764705
78,meta-llama/llama-3.3-70b-instruct,0.2666666666666666,0.25
79,meta-llama/llama-3.3-70b-instruct,0.1162790697674418,0.1111111111111111
80,meta-llama/llama-3.3-70b-instruct,0.074074074074074,0.07142857142857142
0,meta-llama/llama-4-maverick,0.0961538461538461,0.16
1,meta-llama/llama-4-maverick,0.1388888888888889,0.125
2,meta-llama/llama-4-maverick,0.0857142857142857,0.2
3,meta-llama/llama-4-maverick,0.1363636363636363,0.23809523809523808
4,meta-llama/llama-4-maverick,0.1020408163265306,0.11764705882352941
5,meta-llama/llama-4-maverick,0.0943396226415094,0.15384615384615385
6,meta-llama/llama-4-maverick,0.0923076923076923,0.16666666666666666
7,meta-llama/llama-4-maverick,0.1470588235294117,
8,meta-llama/llama-4-maverick,0.0188679245283018,0.0625
9,meta-llama/llama-4-maverick,0.125,0.09090909090909091
10,meta-llama/llama-4-maverick,0.125,0.15384615384615385
11,meta-llama/llama-4-maverick,0.1166666666666666,0.08108108108108109
12,meta-llama/llama-4-maverick,0.2413793103448276,0.0
13,meta-llama/llama-4-maverick,0.0921052631578947,0.12244897959183673
14,meta-llama/llama-4-maverick,0.1034482758620689,0.17391304347826086
15,meta-llama/llama-4-maverick,0.0588235294117647,0.15789473684210525
16,meta-llama/llama-4-maverick,0.2352941176470588,0.3
17,meta-llama/llama-4-maverick,0.0888888888888888,0.16666666666666666
18,meta-llama/llama-4-maverick,0.0615384615384615,0.0975609756097561
19,meta-llama/llama-4-maverick,0.1219512195121951,0.2222222222222222
20,meta-llama/llama-4-maverick,0.1944444444444444,0.0
21,meta-llama/llama-4-maverick,0.1041666666666666,0.15789473684210525
22,meta-llama/llama-4-maverick,0.0967741935483871,0.1724137931034483
23,meta-llama/llama-4-maverick,0.0638297872340425,0.0625
24,meta-llama/llama-4-maverick,0.1111111111111111,0.0625
25,meta-llama/llama-4-maverick,0.0655737704918032,0.1
26,meta-llama/llama-4-maverick,0.0869565217391304,0.13157894736842105
27,meta-llama/llama-4-maverick,0.1016949152542373,0.14705882352941177
28,meta-llama/llama-4-maverick,0.0975609756097561,0.29411764705882354
29,meta-llama/llama-4-maverick,0.3636363636363636,0.4166666666666667
30,meta-llama/llama-4-maverick,0.217391304347826,0.14285714285714285
31,meta-llama/llama-4-maverick,0.108695652173913,0.125
32,meta-llama/llama-4-maverick,0.0454545454545454,0.09523809523809523
33,meta-llama/llama-4-maverick,0.0588235294117647,0.11538461538461539
34,meta-llama/llama-4-maverick,0.0232558139534883,0.043478260869565216
35,meta-llama/llama-4-maverick,0.0961538461538461,0.13513513513513514
36,meta-llama/llama-4-maverick,0.037037037037037,0.0
37,meta-llama/llama-4-maverick,0.0689655172413793,0.2608695652173913
38,meta-llama/llama-4-maverick,0.0425531914893617,0.08695652173913043
39,meta-llama/llama-4-maverick,0.1538461538461538,0.15384615384615385
40,meta-llama/llama-4-maverick,0.0632911392405063,0.08333333333333333
41,meta-llama/llama-4-maverick,0.0980392156862745,0.0
42,meta-llama/llama-4-maverick,0.0769230769230769,0.125
43,meta-llama/llama-4-maverick,0.1139240506329113,0.13114754098360656
44,meta-llama/llama-4-maverick,0.1153846153846153,0.0
45,meta-llama/llama-4-maverick,0.1052631578947368,0.125
46,meta-llama/llama-4-maverick,0.0784313725490196,0.16666666666666666
47,meta-llama/llama-4-maverick,0.0625,0.1724137931034483
48,meta-llama/llama-4-maverick,0.1463414634146341,0.0625
49,meta-llama/llama-4-maverick,0.1590909090909091,0.14285714285714285
50,meta-llama/llama-4-maverick,0.125,0.11627906976744186
51,meta-llama/llama-4-maverick,0.081967213114754,0.09090909090909091
52,meta-llama/llama-4-maverick,0.1,0.0
53,meta-llama/llama-4-maverick,0.1290322580645161,0.21212121212121213
54,meta-llama/llama-4-maverick,0.1195652173913043,0.14285714285714285
55,meta-llama/llama-4-maverick,0.1475409836065573,0.23684210526315788
56,meta-llama/llama-4-maverick,0.0704225352112676,0.05405405405405406
57,meta-llama/llama-4-maverick,0.1333333333333333,0.0
58,meta-llama/llama-4-maverick,0.0821917808219178,0.14285714285714285
59,meta-llama/llama-4-maverick,0.109090909090909,0.043478260869565216
60,meta-llama/llama-4-maverick,0.0597014925373134,0.10526315789473684
61,meta-llama/llama-4-maverick,0.0833333333333333,0.0
62,meta-llama/llama-4-maverick,0.0869565217391304,0.09090909090909091
63,meta-llama/llama-4-maverick,0.2121212121212121,0.0
64,meta-llama/llama-4-maverick,0.073170731707317,0.14285714285714285
65,meta-llama/llama-4-maverick,0.044776119402985,0.047619047619047616
66,meta-llama/llama-4-maverick,0.0212765957446808,0.0
67,meta-llama/llama-4-maverick,0.1538461538461538,0.23529411764705882
68,meta-llama/llama-4-maverick,0.0746268656716417,0.10714285714285714
69,meta-llama/llama-4-maverick,0.0571428571428571,0.0
70,meta-llama/llama-4-maverick,0.0416666666666666,0.09090909090909091
71,meta-llama/llama-4-maverick,0.0212765957446808,0.041666666666666664
72,meta-llama/llama-4-maverick,0.1081081081081081,0.0
73,meta-llama/llama-4-maverick,0.1153846153846153,0.15217391304347827
74,meta-llama/llama-4-maverick,0.173076923076923,0.23076923076923078
75,meta-llama/llama-4-maverick,0.0697674418604651,0.1111111111111111
76,meta-llama/llama-4-maverick,0.1612903225806451,0.14285714285714285
77,meta-llama/llama-4-maverick,0.0714285714285714,0.17647058823529413
78,meta-llama/llama-4-maverick,0.3076923076923077,0.3333333333333333
79,meta-llama/llama-4-maverick,0.0697674418604651,0.1111111111111111
80,meta-llama/llama-4-maverick,0.1071428571428571,0.1
0,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
1,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
2,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
3,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
4,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
5,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
6,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
7,mistralai/mistral-small-3.1-24b-instruct,0.0,
8,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
9,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
10,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
11,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
12,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
13,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
14,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
15,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
16,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
17,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
18,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
19,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
20,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
21,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
22,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
23,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
24,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
25,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
26,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
27,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
28,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
29,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
30,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
31,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
32,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
33,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
34,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
35,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
36,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
37,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
38,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
39,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
40,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
41,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
42,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
43,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
44,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
45,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
46,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
47,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
48,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
49,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
50,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
51,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
52,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
53,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
54,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
55,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
56,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
57,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
58,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
59,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
60,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
61,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
62,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
63,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
64,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
65,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
66,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
67,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
68,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
69,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
70,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
71,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
72,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
73,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
74,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
75,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
76,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
77,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
78,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
79,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
80,mistralai/mistral-small-3.1-24b-instruct,0.0,0.0
0,mistralai/mistral-large-2512,0.1929824561403508,0.23333333333333334
1,mistralai/mistral-large-2512,0.1818181818181818,0.13636363636363635
2,mistralai/mistral-large-2512,0.1521739130434782,0.09523809523809523
3,mistralai/mistral-large-2512,0.2222222222222222,0.2857142857142857
4,mistralai/mistral-large-2512,0.0983606557377049,0.13333333333333333
5,mistralai/mistral-large-2512,0.3225806451612903,0.3055555555555556
6,mistralai/mistral-large-2512,0.1232876712328767,0.1590909090909091
7,mistralai/mistral-large-2512,0.4,
8,mistralai/mistral-large-2512,0.0983606557377049,0.13043478260869565
9,mistralai/mistral-large-2512,0.1333333333333333,0.0625
10,mistralai/mistral-large-2512,0.3076923076923077,0.21428571428571427
11,mistralai/mistral-large-2512,0.1492537313432835,0.17073170731707318
12,mistralai/mistral-large-2512,0.3333333333333333,0.125
13,mistralai/mistral-large-2512,0.0886075949367088,0.11538461538461539
14,mistralai/mistral-large-2512,0.1206896551724138,0.11538461538461539
15,mistralai/mistral-large-2512,0.2166666666666666,0.3
16,mistralai/mistral-large-2512,0.3611111111111111,0.3333333333333333
17,mistralai/mistral-large-2512,0.1702127659574468,0.2
18,mistralai/mistral-large-2512,0.1014492753623188,0.1111111111111111
19,mistralai/mistral-large-2512,0.2391304347826087,0.34782608695652173
20,mistralai/mistral-large-2512,0.0652173913043478,0.0
21,mistralai/mistral-large-2512,0.2264150943396226,0.19230769230769232
22,mistralai/mistral-large-2512,0.1818181818181818,0.22580645161290322
23,mistralai/mistral-large-2512,0.1964285714285714,0.13043478260869565
24,mistralai/mistral-large-2512,0.1929824561403508,0.17647058823529413
25,mistralai/mistral-large-2512,0.1641791044776119,0.22727272727272727
26,mistralai/mistral-large-2512,0.072463768115942,0.125
27,mistralai/mistral-large-2512,0.1641791044776119,0.25
28,mistralai/mistral-large-2512,0.0784313725490196,0.16666666666666666
29,mistralai/mistral-large-2512,0.2857142857142857,0.18181818181818182
30,mistralai/mistral-large-2512,0.1739130434782608,0.08333333333333333
31,mistralai/mistral-large-2512,0.2040816326530612,0.2
32,mistralai/mistral-large-2512,0.1866666666666666,0.14285714285714285
33,mistralai/mistral-large-2512,0.1428571428571428,0.21212121212121213
34,mistralai/mistral-large-2512,0.0869565217391304,0.08
35,mistralai/mistral-large-2512,0.2241379310344827,0.23809523809523808
36,mistralai/mistral-large-2512,0.1166666666666666,0.17647058823529413
37,mistralai/mistral-large-2512,0.0674157303370786,0.25
38,mistralai/mistral-large-2512,0.0588235294117647,0.07407407407407407
39,mistralai/mistral-large-2512,0.3333333333333333,0.23076923076923078
40,mistralai/mistral-large-2512,0.1547619047619047,0.17073170731707318
41,mistralai/mistral-large-2512,0.2166666666666666,0.2222222222222222
42,mistralai/mistral-large-2512,0.106060606060606,0.14814814814814814
43,mistralai/mistral-large-2512,0.1951219512195122,0.13846153846153847
44,mistralai/mistral-large-2512,0.2307692307692307,0.0
45,mistralai/mistral-large-2512,0.1219512195121951,0.0
46,mistralai/mistral-large-2512,0.15,0.2608695652173913
47,mistralai/mistral-large-2512,0.2535211267605634,0.35135135135135137
48,mistralai/mistral-large-2512,0.2653061224489796,0.2727272727272727
49,mistralai/mistral-large-2512,0.391304347826087,0.36666666666666664
50,mistralai/mistral-large-2512,0.1363636363636363,0.13953488372093023
51,mistralai/mistral-large-2512,0.15625,0.1702127659574468
52,mistralai/mistral-large-2512,0.1304347826086956,0.0
53,mistralai/mistral-large-2512,0.1515151515151515,0.21621621621621623
54,mistralai/mistral-large-2512,0.2222222222222222,0.19148936170212766
55,mistralai/mistral-large-2512,0.1515151515151515,0.225
56,mistralai/mistral-large-2512,0.2266666666666666,0.23809523809523808
57,mistralai/mistral-large-2512,0.2127659574468085,0.0
58,mistralai/mistral-large-2512,0.1358024691358024,0.225
59,mistralai/mistral-large-2512,0.2407407407407407,0.125
60,mistralai/mistral-large-2512,0.1,0.1111111111111111
61,mistralai/mistral-large-2512,0.28125,0.25806451612903225
62,mistralai/mistral-large-2512,0.24,0.1
63,mistralai/mistral-large-2512,0.3611111111111111,0.07142857142857142
64,mistralai/mistral-large-2512,0.1294117647058823,0.2
65,mistralai/mistral-large-2512,0.1428571428571428,0.15555555555555556
66,mistralai/mistral-large-2512,0.1,0.11764705882352941
67,mistralai/mistral-large-2512,0.208955223880597,0.2631578947368421
68,mistralai/mistral-large-2512,0.1014492753623188,0.12903225806451613
69,mistralai/mistral-large-2512,0.1136363636363636,0.0
70,mistralai/mistral-large-2512,0.1081081081081081,0.1388888888888889
71,mistralai/mistral-large-2512,0.1509433962264151,0.13333333333333333
72,mistralai/mistral-large-2512,0.2631578947368421,0.26666666666666666
73,mistralai/mistral-large-2512,0.1688311688311688,0.2
74,mistralai/mistral-large-2512,0.265625,0.3157894736842105
75,mistralai/mistral-large-2512,0.1354166666666666,0.16981132075471697
76,mistralai/mistral-large-2512,0.2121212121212121,0.06666666666666667
77,mistralai/mistral-large-2512,0.0972222222222222,0.16666666666666666
78,mistralai/mistral-large-2512,0.2777777777777778,0.25
79,mistralai/mistral-large-2512,0.2558139534883721,0.3333333333333333
80,mistralai/mistral-large-2512,0.2372881355932203,0.21212121212121213
0,openai/gpt-4o-mini-2024-07-18,0.1153846153846153,0.2
1,openai/gpt-4o-mini-2024-07-18,0.1025641025641025,0.10526315789473684
2,openai/gpt-4o-mini-2024-07-18,0.0857142857142857,0.2
3,openai/gpt-4o-mini-2024-07-18,0.1136363636363636,0.19047619047619047
4,openai/gpt-4o-mini-2024-07-18,0.0612244897959183,0.05263157894736842
5,openai/gpt-4o-mini-2024-07-18,0.0769230769230769,0.11538461538461539
6,openai/gpt-4o-mini-2024-07-18,0.0461538461538461,0.08333333333333333
7,openai/gpt-4o-mini-2024-07-18,0.1428571428571428,
8,openai/gpt-4o-mini-2024-07-18,0.0185185185185185,0.0
9,openai/gpt-4o-mini-2024-07-18,0.0975609756097561,0.1
10,openai/gpt-4o-mini-2024-07-18,0.16,0.21428571428571427
11,openai/gpt-4o-mini-2024-07-18,0.0163934426229508,0.02702702702702703
12,openai/gpt-4o-mini-2024-07-18,0.1034482758620689,0.0
13,openai/gpt-4o-mini-2024-07-18,0.0136986301369863,0.021739130434782608
14,openai/gpt-4o-mini-2024-07-18,0.0169491525423728,0.0
15,openai/gpt-4o-mini-2024-07-18,0.04,0.1
16,openai/gpt-4o-mini-2024-07-18,0.1764705882352941,0.3
17,openai/gpt-4o-mini-2024-07-18,0.0227272727272727,0.0
18,openai/gpt-4o-mini-2024-07-18,0.0158730158730158,0.02564102564102564
19,openai/gpt-4o-mini-2024-07-18,0.1463414634146341,0.21052631578947367
20,openai/gpt-4o-mini-2024-07-18,0.1944444444444444,0.0
21,openai/gpt-4o-mini-2024-07-18,0.125,0.10526315789473684
22,openai/gpt-4o-mini-2024-07-18,0.046875,0.03225806451612903
23,openai/gpt-4o-mini-2024-07-18,0.0888888888888888,0.07142857142857142
24,openai/gpt-4o-mini-2024-07-18,0.0555555555555555,0.03125
25,openai/gpt-4o-mini-2024-07-18,0.0172413793103448,0.02631578947368421
26,openai/gpt-4o-mini-2024-07-18,0.0606060606060606,0.08108108108108109
27,openai/gpt-4o-mini-2024-07-18,0.0,0.0
28,openai/gpt-4o-mini-2024-07-18,0.048780487804878,0.11764705882352941
29,openai/gpt-4o-mini-2024-07-18,0.15,0.1
30,openai/gpt-4o-mini-2024-07-18,0.0869565217391304,0.0
31,openai/gpt-4o-mini-2024-07-18,0.0612244897959183,0.0
32,openai/gpt-4o-mini-2024-07-18,0.064516129032258,0.09523809523809523
33,openai/gpt-4o-mini-2024-07-18,0.0204081632653061,0.04
34,openai/gpt-4o-mini-2024-07-18,0.0238095238095238,0.045454545454545456
35,openai/gpt-4o-mini-2024-07-18,0.0754716981132075,0.10526315789473684
36,openai/gpt-4o-mini-2024-07-18,0.0,0.0
37,openai/gpt-4o-mini-2024-07-18,0.0227272727272727,0.08333333333333333
38,openai/gpt-4o-mini-2024-07-18,0.0416666666666666,0.08333333333333333
39,openai/gpt-4o-mini-2024-07-18,0.16,0.16666666666666666
40,openai/gpt-4o-mini-2024-07-18,0.0519480519480519,0.11764705882352941
41,openai/gpt-4o-mini-2024-07-18,0.0576923076923076,0.0
42,openai/gpt-4o-mini-2024-07-18,0.0476190476190476,0.08
43,openai/gpt-4o-mini-2024-07-18,0.0493827160493827,0.047619047619047616
44,openai/gpt-4o-mini-2024-07-18,0.1538461538461538,0.0
45,openai/gpt-4o-mini-2024-07-18,0.0526315789473684,0.14285714285714285
46,openai/gpt-4o-mini-2024-07-18,0.0392156862745098,0.1111111111111111
47,openai/gpt-4o-mini-2024-07-18,0.064516129032258,0.14285714285714285
48,openai/gpt-4o-mini-2024-07-18,0.0681818181818181,0.15789473684210525
49,openai/gpt-4o-mini-2024-07-18,0.1136363636363636,0.14285714285714285
50,openai/gpt-4o-mini-2024-07-18,0.0483870967741935,0.025
51,openai/gpt-4o-mini-2024-07-18,0.081967213114754,0.06818181818181818
52,openai/gpt-4o-mini-2024-07-18,0.0256410256410256,0.0
53,openai/gpt-4o-mini-2024-07-18,0.0476190476190476,0.058823529411764705
54,openai/gpt-4o-mini-2024-07-18,0.075268817204301,0.06976744186046512
55,openai/gpt-4o-mini-2024-07-18,0.0526315789473684,0.08571428571428572
56,openai/gpt-4o-mini-2024-07-18,0.0410958904109589,0.05
57,openai/gpt-4o-mini-2024-07-18,0.0476190476190476,0.0
58,openai/gpt-4o-mini-2024-07-18,0.0666666666666666,0.1388888888888889
59,openai/gpt-4o-mini-2024-07-18,0.0363636363636363,0.0
60,openai/gpt-4o-mini-2024-07-18,0.0138888888888888,0.043478260869565216
61,openai/gpt-4o-mini-2024-07-18,0.0816326530612244,0.037037037037037035
62,openai/gpt-4o-mini-2024-07-18,0.1162790697674418,0.25
63,openai/gpt-4o-mini-2024-07-18,0.1111111111111111,0.0
64,openai/gpt-4o-mini-2024-07-18,0.0365853658536585,0.07142857142857142
65,openai/gpt-4o-mini-2024-07-18,0.0597014925373134,0.07142857142857142
66,openai/gpt-4o-mini-2024-07-18,0.0416666666666666,0.15384615384615385
