legal_ref_sim,prompt_tokens,time,completion_tokens,total_tokens,total_cost,temparature,top_p,model
0.0,5306,175.2892644405365,4166,9472,0.0,,,google/gemini-2.5-flash-lite
0.0987654320987654,5041,55.86621427536011,12314,17355,0.0054297,,,google/gemini-2.5-flash-lite
0.1451612903225806,21852,73.59205174446106,16255,38107,0.0086872,,,google/gemini-2.5-flash-lite
0.0659340659340659,45250,50.49688053131104,13277,58527,0.0098358,,,google/gemini-2.5-flash-lite
0.28125,4513,201.5667839050293,12929,17442,0.00525705,,,google/gemini-2.5-flash-lite
0.0416666666666666,0,15.583560705184937,0,0,0.0,,,google/gemini-2.5-flash-lite
0.2941176470588235,6846,46.822463512420654,10515,17361,0.00434043,,,google/gemini-2.5-flash-lite
0.1346153846153846,4557,45.028042793273926,11726,16283,0.0051461,,,google/gemini-2.5-flash-lite
0.1692307692307692,6512,96.08295488357544,15870,22382,0.0069992,,,google/gemini-2.5-flash-lite
0.1186440677966101,5036,242.6944978237152,10644,15680,0.02563948,,,qwen/qwen3-235b-a22b-thinking-2507
0.0714285714285714,3512,198.6859102249145,8932,12444,0.02135136,,,qwen/qwen3-235b-a22b-thinking-2507
0.2,5345,126.31466245651244,6159,11504,0.0200805,,,qwen/qwen3-235b-a22b-thinking-2507
0.1372549019607843,5294,235.921056509018,10423,15717,0.016373838,,,qwen/qwen3-235b-a22b-thinking-2507
0.0545454545454545,3997,155.9260756969452,6826,10823,0.0108024215,,,qwen/qwen3-235b-a22b-thinking-2507
0.1129032258064516,4823,124.4358651638031,8144,12967,0.0012967,,,qwen/qwen3-235b-a22b-thinking-2507
0.050632911392405,19413,277.8837440013885,11713,31126,0.0204131785,,,qwen/qwen3-235b-a22b-thinking-2507
0.2926829268292683,3645,197.9426732063293,7865,11510,0.0123031025,,,qwen/qwen3-235b-a22b-thinking-2507
0.0350877192982456,4301,135.28307938575745,6026,10327,0.01506408,,,qwen/qwen3-235b-a22b-thinking-2507
0.1739130434782608,7779,216.36802005767825,9662,17441,0.02440072,,,qwen/qwen3-235b-a22b-thinking-2507
0.1666666666666666,3366,163.25540232658386,7657,11023,0.01838528,,,qwen/qwen3-235b-a22b-thinking-2507
0.1304347826086956,3680,339.8424382209778,8962,12642,0.021643,,,qwen/qwen3-235b-a22b-thinking-2507
0.1666666666666666,4383,140.72466158866882,6209,10592,0.0099377135,,,qwen/qwen3-235b-a22b-thinking-2507
0.072289156626506,19031,234.4834554195404,8755,27786,0.0159338595,,,qwen/qwen3-235b-a22b-thinking-2507
0.0588235294117647,8565,272.095822095871,10708,19273,0.0172889275,,,qwen/qwen3-235b-a22b-thinking-2507
0.109375,8001,298.6632616519928,12996,20997,0.0413883,,,qwen/qwen3-235b-a22b-thinking-2507
0.2093023255813953,12423,184.79278540611267,8482,20905,0.02236589,,,qwen/qwen3-235b-a22b-thinking-2507
0.1052631578947368,4266,175.06539297103882,7017,11283,0.011128182,,,qwen/qwen3-235b-a22b-thinking-2507
0.056338028169014,6012,192.1586968898773,8166,14178,0.013106964,,,qwen/qwen3-235b-a22b-thinking-2507
0.18,7497,242.46716737747192,9784,17281,0.0157478815,,,qwen/qwen3-235b-a22b-thinking-2507
0.217391304347826,5371,225.68683409690857,9989,15360,0.02421003,,,qwen/qwen3-235b-a22b-thinking-2507
0.1111111111111111,12544,171.9179756641388,6981,19525,0.01894142,,,qwen/qwen3-235b-a22b-thinking-2507
0.1025641025641025,7676,233.31290817260745,9025,16701,0.014639937,,,qwen/qwen3-235b-a22b-thinking-2507
0.196078431372549,5418,319.05466079711914,13460,18878,0.020932691,,,qwen/qwen3-235b-a22b-thinking-2507
0.087719298245614,4691,467.01205253601074,4285,8976,0.0142623,,,qwen/qwen3-235b-a22b-thinking-2507
0.0327868852459016,4585,227.9936485290528,10111,14696,0.02430985,,,qwen/qwen3-235b-a22b-thinking-2507
0.056338028169014,15045,249.60304427146912,9789,24834,0.0168837825,,,qwen/qwen3-235b-a22b-thinking-2507
0.171875,5168,272.5369482040405,11854,17022,0.02845284,,,qwen/qwen3-235b-a22b-thinking-2507
0.074074074074074,6237,112.42539429664612,4349,10586,0.0074341865,,,qwen/qwen3-235b-a22b-thinking-2507
0.3214285714285714,4640,118.43228268623352,4982,9622,0.00814177,,,qwen/qwen3-235b-a22b-thinking-2507
0.2083333333333333,2662,95.15306830406188,4526,7188,0.007164339,,,qwen/qwen3-235b-a22b-thinking-2507
0.1632653061224489,5483,204.43654799461365,8185,13668,0.02008659,,,qwen/qwen3-235b-a22b-thinking-2507
0.0746268656716417,3224,169.32142543792725,7781,11005,0.012114583,,,qwen/qwen3-235b-a22b-thinking-2507
0.0892857142857142,3515,196.4424102306366,8463,11978,0.0131776775,,,qwen/qwen3-235b-a22b-thinking-2507
0.0408163265306122,5094,220.87734961509705,8858,13952,0.02179972,,,qwen/qwen3-235b-a22b-thinking-2507
0.1454545454545454,11677,226.44046330451965,8600,20277,0.0146027115,,,qwen/qwen3-235b-a22b-thinking-2507
0.0196078431372549,4554,174.9038953781128,7129,11683,0.011338678,,,qwen/qwen3-235b-a22b-thinking-2507
0.0588235294117647,4419,103.40309858322144,5079,9498,0.01269807,,,qwen/qwen3-235b-a22b-thinking-2507
0.0714285714285714,11598,323.1277780532837,14011,25609,0.03489284,,,qwen/qwen3-235b-a22b-thinking-2507
0.3,4860,164.21290588378906,7698,12558,0.0188232,,,qwen/qwen3-235b-a22b-thinking-2507
0.048780487804878,7775,232.9343264102936,10220,17995,0.0164412625,,,qwen/qwen3-235b-a22b-thinking-2507
0.2758620689655172,18818,242.97835993766785,9814,28632,0.017485221,,,qwen/qwen3-235b-a22b-thinking-2507
0.0714285714285714,3949,172.59132266044617,6822,10771,0.0216507,,,qwen/qwen3-235b-a22b-thinking-2507
0.0531914893617021,19871,254.656399011612,10028,29899,0.0179625745,,,qwen/qwen3-235b-a22b-thinking-2507
0.2962962962962963,4508,198.43884325027463,7905,12413,0.01921834,,,qwen/qwen3-235b-a22b-thinking-2507
0.0714285714285714,5012,188.42916226387024,12700,17712,0.0017712,,,qwen/qwen3-235b-a22b-thinking-2507
0.0545454545454545,6101,220.6585161685944,9095,15196,0.02232173,,,qwen/qwen3-235b-a22b-thinking-2507
0.0684931506849315,5216,910.216736793518,7098,12314,0.0228588,,,qwen/qwen3-235b-a22b-thinking-2507
0.0833333333333333,3967,312.861941576004,13525,17492,0.0208129415,,,qwen/qwen3-235b-a22b-thinking-2507
0.2653061224489796,6232,230.79676032066345,9998,16230,0.015878694,,,qwen/qwen3-235b-a22b-thinking-2507
0.1515151515151515,15432,540.0235576629639,12858,28290,0.03389436,,,qwen/qwen3-235b-a22b-thinking-2507
0.1159420289855072,7298,167.51730370521545,7471,14769,0.012260196,,,qwen/qwen3-235b-a22b-thinking-2507
0.1041666666666666,8099,248.51425743103027,11168,19267,0.0359337,,,qwen/qwen3-235b-a22b-thinking-2507
0.12,4440,165.47615385055542,11157,15597,0.0015597,,,qwen/qwen3-235b-a22b-thinking-2507
0.0833333333333333,5827,167.65638542175293,6813,12640,0.0110565715,,,qwen/qwen3-235b-a22b-thinking-2507
0.0606060606060606,6544,172.76106238365173,7501,14045,0.012192323,,,qwen/qwen3-235b-a22b-thinking-2507
0.0853658536585365,5902,188.90483951568604,8178,14080,0.02016686,,,qwen/qwen3-235b-a22b-thinking-2507
0.0727272727272727,5661,140.77234864234924,6643,12304,0.01686398,,,qwen/qwen3-235b-a22b-thinking-2507
0.025,20249,334.55053091049194,7953,28202,0.02396162,,,qwen/qwen3-235b-a22b-thinking-2507
0.0508474576271186,4388,1284.912172794342,8684,13072,0.0273684,,,qwen/qwen3-235b-a22b-thinking-2507
0.05,6563,238.82508063316345,10997,17560,0.0174216835,,,qwen/qwen3-235b-a22b-thinking-2507
0.1538461538461538,3242,206.6918723583221,9156,12398,0.014172899,,,qwen/qwen3-235b-a22b-thinking-2507
0.0508474576271186,6003,710.0693151950836,5244,11247,0.0175329,,,qwen/qwen3-235b-a22b-thinking-2507
0.2608695652173913,7310,331.18660259246826,14622,21932,0.022952735,,,qwen/qwen3-235b-a22b-thinking-2507
0.0444444444444444,5151,206.572265625,9087,14238,0.0143551395,,,qwen/qwen3-235b-a22b-thinking-2507
0.125,3328,163.08466935157776,7577,10905,0.01819254,,,qwen/qwen3-235b-a22b-thinking-2507
0.1929824561403508,3282,207.08397030830383,9648,12930,0.014914419,,,qwen/qwen3-235b-a22b-thinking-2507
0.088235294117647,5368,840.6569499969482,6798,12166,0.0220044,,,qwen/qwen3-235b-a22b-thinking-2507
0.0657894736842105,5057,202.29842567443848,9678,14735,0.0152246315,,,qwen/qwen3-235b-a22b-thinking-2507
0.1071428571428571,21886,665.4861626625061,5019,26905,0.0216228,,,qwen/qwen3-235b-a22b-thinking-2507
0.0493827160493827,9818,589.4620490074158,4462,14280,0.0163314,,,qwen/qwen3-235b-a22b-thinking-2507
0.0384615384615384,4900,747.0310125350952,5858,10758,0.019044,,,qwen/qwen3-235b-a22b-thinking-2507
0.1777777777777777,8385,194.38618063926697,8265,16650,0.0136097325,,,qwen/qwen3-235b-a22b-thinking-2507
0.1168831168831168,6436,190.0380573272705,7846,14282,0.012691952,,,qwen/qwen3-235b-a22b-thinking-2507
0.1129032258064516,9301,239.4615423679352,9706,19007,0.02492808,,,qwen/qwen3-235b-a22b-thinking-2507
0.0217391304347826,3812,175.77037167549133,12095,15907,0.0015907,,,qwen/qwen3-235b-a22b-thinking-2507
0.2058823529411764,4822,139.81481862068176,5673,10495,0.009202024,,,qwen/qwen3-235b-a22b-thinking-2507
0.0632911392405063,5374,386.4317808151245,8899,14273,0.02197242,,,qwen/qwen3-235b-a22b-thinking-2507
0.2941176470588235,8730,145.3244891166687,8766,17496,0.0221697,,,qwen/qwen3-235b-a22b-thinking-2507
0.1627906976744186,5364,296.835506439209,8305,13669,0.02060342,,,qwen/qwen3-235b-a22b-thinking-2507
0.087719298245614,6725,363.4259581565857,8390,15115,0.02118,,,qwen/qwen3-235b-a22b-thinking-2507
0.1269841269841269,4179,146.63007473945618,8018,12197,0.02039193,,0.95,qwen/qwen3.5-397b-a17b
0.1463414634146341,2928,96.09854984283449,8835,11763,0.03327,,0.95,qwen/qwen3.5-397b-a17b
0.1555555555555555,4587,603.8029816150665,8215,12802,0.021892745,,0.95,qwen/qwen3.5-397b-a17b
0.2452830188679245,4453,62.06501269340515,8900,13353,0.0347118,,0.95,qwen/qwen3.5-397b-a17b
0.0588235294117647,3375,718.8402061462402,8353,11728,0.021764225,,0.95,qwen/qwen3.5-397b-a17b
0.2075471698113207,4093,682.5154848098755,7952,12045,0.021058205,,0.95,qwen/qwen3.5-397b-a17b
0.0985915492957746,15813,802.5296921730042,9752,25565,0.029980405,,0.95,qwen/qwen3.5-397b-a17b
0.25,3036,159.7206597328186,9177,12213,0.0288972,,0.95,qwen/qwen3.5-397b-a17b
0.1052631578947368,3745,210.61382842063904,11598,15343,0.0439998,,0.95,qwen/qwen3.5-397b-a17b
0.2040816326530612,6381,95.92914628982544,8825,15206,0.0349605,,0.95,qwen/qwen3.5-397b-a17b
0.1071428571428571,2879,142.5780041217804,8807,11686,0.03228315,,0.95,qwen/qwen3.5-397b-a17b
0.123076923076923,3140,157.32122349739075,8083,11223,0.0309828,,0.95,qwen/qwen3.5-397b-a17b
0.2333333333333333,3664,131.03046226501465,8036,11700,0.0257568,,0.95,qwen/qwen3.5-397b-a17b
0.1111111111111111,15509,428.50721621513367,8921,24430,0.027827415,,0.95,qwen/qwen3.5-397b-a17b
0.1290322580645161,6990,193.2337527275085,9850,16840,0.0326955,,0.95,qwen/qwen3.5-397b-a17b
0.1578947368421052,6459,192.4246573448181,10397,16856,0.03994195,,0.95,qwen/qwen3.5-397b-a17b
0.3783783783783784,10869,210.77719688415527,8847,19716,0.03143205,,0.95,qwen/qwen3.5-397b-a17b
0.1458333333333333,3589,776.9441866874695,8972,12561,0.023363165,,0.95,qwen/qwen3.5-397b-a17b
0.044776119402985,5027,53.09971165657044,8771,13798,0.0345918,,0.95,qwen/qwen3.5-397b-a17b
0.2391304347826087,6190,387.55453276634216,9579,15769,0.0366215,,0.95,qwen/qwen3.5-397b-a17b
0.2325581395348837,4534,95.98456001281738,8835,13369,0.034073,,0.95,qwen/qwen3.5-397b-a17b
0.2222222222222222,10063,124.22877216339111,10706,20769,0.0435731,,0.95,qwen/qwen3.5-397b-a17b
0.0483870967741935,6791,168.67748022079468,9273,16064,0.02434731,,0.95,qwen/qwen3.5-397b-a17b
0.1320754716981132,4592,134.8672342300415,8280,12872,0.0269064,,0.95,qwen/qwen3.5-397b-a17b
0.1666666666666666,3943,173.86571979522705,8978,12921,0.02254629,,0.95,qwen/qwen3.5-397b-a17b
0.0483870967741935,3826,901.8833487033844,10308,14134,0.02672761,,0.95,qwen/qwen3.5-397b-a17b
0.0410958904109589,12314,188.17980551719663,9337,21651,0.02665104,,0.95,qwen/qwen3.5-397b-a17b
0.2027027027027027,4252,399.2024462223053,10014,14266,0.037175,,0.95,qwen/qwen3.5-397b-a17b
0.1964285714285714,5190,380.8654336929321,8582,13772,0.032632,,0.95,qwen/qwen3.5-397b-a17b
0.4090909090909091,3797,180.76408672332764,9648,13445,0.02405715,,0.95,qwen/qwen3.5-397b-a17b
0.0555555555555555,2290,236.1508810520172,6821,9111,0.0214935,,0.95,qwen/qwen3.5-397b-a17b
0.1428571428571428,4448,171.17267656326294,9106,13554,0.0293196,,0.95,qwen/qwen3.5-397b-a17b
0.1044776119402985,2753,204.73239588737488,10454,13207,0.0392862,,0.95,qwen/qwen3.5-397b-a17b
0.1454545454545454,3018,134.06373524665833,7362,10380,0.0274269,,0.95,qwen/qwen3.5-397b-a17b
0.0612244897959183,4288,415.2016520500183,9170,13458,0.0294396,,0.95,qwen/qwen3.5-397b-a17b
0.1481481481481481,9402,141.0657877922058,7662,17064,0.0332244,,0.95,qwen/qwen3.5-397b-a17b
0.0769230769230769,3760,734.5334041118622,9306,13066,0.0242473,,0.95,qwen/qwen3.5-397b-a17b
0.1020408163265306,3691,332.2685985565185,7708,11399,0.0288235,,0.95,qwen/qwen3.5-397b-a17b
0.0384615384615384,9960,877.5892398357391,10595,20555,0.02979235,,0.95,qwen/qwen3.5-397b-a17b
0.2068965517241379,4037,173.68594694137573,9558,13595,0.02394015,,0.95,qwen/qwen3.5-397b-a17b
0.1764705882352941,6506,161.86249351501465,7991,14497,0.02123628,,0.95,qwen/qwen3.5-397b-a17b
0.1896551724137931,14678,98.49437069892883,7618,22296,0.0347638,,0.95,qwen/qwen3.5-397b-a17b
0.109375,3372,136.9510145187378,6839,10211,0.0266436,,0.95,qwen/qwen3.5-397b-a17b
0.1,16195,866.6869037151337,10429,26624,0.031786125,,0.95,qwen/qwen3.5-397b-a17b
0.1470588235294117,3724,153.23242044448853,8983,12707,0.0334887,,0.95,qwen/qwen3.5-397b-a17b
0.0476190476190476,4186,388.4541246891022,9291,13477,0.0345347,,0.95,qwen/qwen3.5-397b-a17b
0.1568627450980392,5031,133.514990568161,8287,13318,0.03164675,,0.95,qwen/qwen3.5-397b-a17b
0.1710526315789473,4525,48.12114930152893,8691,13216,0.0340026,,0.95,qwen/qwen3.5-397b-a17b
0.173076923076923,3420,155.80645442008972,9479,12899,0.0349327,,0.95,qwen/qwen3.5-397b-a17b
0.3541666666666667,5226,208.42796564102173,10154,15380,0.0257985,,0.95,qwen/qwen3.5-397b-a17b
0.1944444444444444,12613,219.74684476852417,9185,21798,0.03895985,,0.95,qwen/qwen3.5-397b-a17b
0.123076923076923,5861,137.33427667617798,8006,13867,0.03111975,,0.95,qwen/qwen3.5-397b-a17b
0.1136363636363636,6777,416.019038438797,10530,17307,0.04045755,,0.95,qwen/qwen3.5-397b-a17b
0.1549295774647887,3761,90.35394763946532,10011,13772,0.0379201,,0.95,qwen/qwen3.5-397b-a17b
0.1397849462365591,4933,457.5724675655365,11398,16331,0.04248135,,0.95,qwen/qwen3.5-397b-a17b
0.0793650793650793,5377,808.9099941253662,9051,14428,0.024245095,,0.95,qwen/qwen3.5-397b-a17b
0.15,4912,161.5601086616516,8798,13710,0.03462,,0.95,qwen/qwen3.5-397b-a17b
0.1428571428571428,4694,178.30858826637268,9521,14215,0.037092,,0.95,qwen/qwen3.5-397b-a17b
0.0843373493975903,16524,180.5761523246765,9889,26413,0.0436997,,0.95,qwen/qwen3.5-397b-a17b
0.15,3769,246.95807123184204,7296,11065,0.02748415,,0.95,qwen/qwen3.5-397b-a17b
0.0240963855421686,5620,55.62053656578064,7805,13425,0.03147,,0.95,qwen/qwen3.5-397b-a17b
0.1475409836065573,2782,148.00721335411072,8067,10849,0.0307104,,0.95,qwen/qwen3.5-397b-a17b
0.08,5143,81.91606879234314,9583,14726,0.0370703,,0.95,qwen/qwen3.5-397b-a17b
0.3636363636363636,5979,174.9295530319214,9620,15599,0.0382194,,0.95,qwen/qwen3.5-397b-a17b
0.1235955056179775,4336,55.52453541755676,7452,11788,0.0294288,,0.95,qwen/qwen3.5-397b-a17b
0.125,2942,76.40463376045227,10329,13271,0.03876528,,0.95,qwen/qwen3.5-397b-a17b
0.0909090909090909,2794,172.24609994888306,9487,12281,0.02328924,,0.95,qwen/qwen3.5-397b-a17b
0.2083333333333333,4540,197.79462504386905,10524,15064,0.0392062,,0.95,qwen/qwen3.5-397b-a17b
0.0704225352112676,4272,294.8054041862488,8498,12770,0.02733,,0.95,qwen/qwen3.5-397b-a17b
0.217391304347826,16993,155.85661220550537,8424,25417,0.0405222,,0.95,qwen/qwen3.5-397b-a17b
0.1012658227848101,8131,360.9884810447693,8038,16169,0.0321217,,0.95,qwen/qwen3.5-397b-a17b
0.0833333333333333,4043,58.56306219100952,8017,12060,0.03110268,,0.95,qwen/qwen3.5-397b-a17b
0.131578947368421,6881,163.18293046951294,8959,15840,0.036381,,0.95,qwen/qwen3.5-397b-a17b
0.2325581395348837,5466,153.60301685333252,9692,15158,0.0381708,,0.95,qwen/qwen3.5-397b-a17b
0.2241379310344827,7673,190.1050770282745,8931,16604,0.03535385,,0.95,qwen/qwen3.5-397b-a17b
0.0978260869565217,3316,192.9754421710968,10141,13457,0.0371925,,0.95,qwen/qwen3.5-397b-a17b
0.1515151515151515,4033,133.27913451194763,8249,12282,0.03096485,,0.95,qwen/qwen3.5-397b-a17b
0.0921052631578947,4480,62.56196284294128,8041,12521,0.03145128,,0.95,qwen/qwen3.5-397b-a17b
0.3333333333333333,7092,124.72901606559752,8280,15372,0.0340632,,0.95,qwen/qwen3.5-397b-a17b
0.1555555555555555,4526,70.27682542800903,9119,13645,0.03535968,,0.95,qwen/qwen3.5-397b-a17b
0.1774193548387097,5600,155.06507205963135,8228,13828,0.0329808,,0.95,qwen/qwen3.5-397b-a17b
0.1147540983606557,4773,99.1387197971344,11304,16077,0.0247533,,0.95,qwen/qwen3.5-122b-a10b
0.175,3007,280.34033155441284,9121,12128,0.0197535,,0.95,qwen/qwen3.5-122b-a10b
0.1,5814,91.15794110298155,8882,14696,0.023061,,0.95,qwen/qwen3.5-122b-a10b
0.2127659574468085,4150,80.03238105773926,7917,12067,0.0269944,,0.95,qwen/qwen3.5-122b-a10b
0.0188679245283018,2529,79.54608917236328,9497,12026,0.0204113,,0.95,qwen/qwen3.5-122b-a10b
0.1454545454545454,13363,81.66953754425049,8100,21463,0.02032238,,0.95,qwen/qwen3.5-122b-a10b
0.0,9037,332.5465397834778,10842,19879,0.02490098,,0.95,qwen/qwen3.5-122b-a10b
0.1707317073170731,3141,326.4077386856079,10623,13764,0.0229125,,0.95,qwen/qwen3.5-122b-a10b
0.0655737704918032,3395,87.21455669403076,8420,11815,0.028302,,0.95,qwen/qwen3.5-122b-a10b
0.14,77597,100.4760570526123,10117,87714,0.04121858,,0.95,qwen/qwen3.5-122b-a10b
0.09375,2582,82.9275336265564,10139,12721,0.02176044,,0.95,qwen/qwen3.5-122b-a10b
0.1029411764705882,11833,72.80331516265869,9342,21175,0.02250794,,0.95,qwen/qwen3.5-122b-a10b
0.1935483870967742,6421,71.85835123062134,8119,14540,0.01855698,,0.95,qwen/qwen3.5-122b-a10b
0.0493827160493827,3507,306.1730377674103,9916,13423,0.0215371,,0.95,qwen/qwen3.5-122b-a10b
0.0689655172413793,3610,82.85312986373901,9763,13373,0.02124564,,0.95,qwen/qwen3.5-122b-a10b
0.1228070175438596,8761,279.4898257255554,9082,17843,0.02116842,,0.95,qwen/qwen3.5-122b-a10b
0.2105263157894736,2965,66.0122926235199,7888,10853,0.01717794,,0.95,qwen/qwen3.5-122b-a10b
0.1764705882352941,3315,102.5440661907196,9975,13290,0.0249345,,0.95,qwen/qwen3.5-122b-a10b
0.0389610389610389,2681,101.2666609287262,10343,13024,0.03417,,0.95,qwen/qwen3.5-122b-a10b
0.2954545454545454,7985,84.03068137168884,10319,18304,0.02353962,,0.95,qwen/qwen3.5-122b-a10b
0.1951219512195122,5740,77.61547136306763,7669,13409,0.01744392,,0.95,qwen/qwen3.5-122b-a10b
0.2352941176470588,9330,361.6228084564209,12023,21353,0.02743364,,0.95,qwen/qwen3.5-122b-a10b
0.0606060606060606,2526,75.42500925064087,10224,12750,0.02192268,,0.95,qwen/qwen3.5-122b-a10b
0.1,4311,83.56388998031616,8359,12670,0.0213549,,0.95,qwen/qwen3.5-122b-a10b
0.1272727272727272,4458,58.50851225852966,7151,11609,0.01603316,,0.95,qwen/qwen3.5-122b-a10b
0.064516129032258,12589,64.58463382720947,7469,20058,0.01880866,,0.95,qwen/qwen3.5-122b-a10b
0.0138888888888888,7993,331.07804465293884,10795,18788,0.02453178,,0.95,qwen/qwen3.5-122b-a10b
0.1267605633802817,4474,294.74132108688354,11128,15602,0.02430948,,0.95,qwen/qwen3.5-122b-a10b
0.0238095238095238,2960,257.5767147541046,8308,11268,0.01805024,,0.95,qwen/qwen3.5-122b-a10b
0.5416666666666666,2775,100.97846794128418,10129,12904,0.0251421,,0.95,qwen/qwen3.5-122b-a10b
0.2,2324,70.41454553604126,7190,9514,0.0239376,,0.95,qwen/qwen3.5-122b-a10b
0.1020408163265306,5193,321.2500081062317,10418,15611,0.02301962,,0.95,qwen/qwen3.5-122b-a10b
0.015625,3303,272.71772265434265,8854,12157,0.0192751,,0.95,qwen/qwen3.5-122b-a10b
0.087719298245614,2315,293.56685757637024,9506,11821,0.02037438,,0.95,qwen/qwen3.5-122b-a10b
0.0425531914893617,10397,94.05659627914427,9287,19684,0.0254079,,0.95,qwen/qwen3.5-122b-a10b
0.1403508771929824,8140,99.92220711708067,10875,19015,0.0247364,,0.95,qwen/qwen3.5-122b-a10b
0.0476190476190476,4644,96.49494123458862,9231,13875,0.0313968,,0.95,qwen/qwen3.5-122b-a10b
0.0891089108910891,4146,451.67538499832153,15911,20057,0.03417284,,0.95,qwen/qwen3.5-122b-a10b
0.0192307692307692,4111,295.8855013847351,9588,13699,0.0210119,,0.95,qwen/qwen3.5-122b-a10b
0.3548387096774194,3538,86.65735507011414,9978,13516,0.02167412,,0.95,qwen/qwen3.5-122b-a10b
0.0674157303370786,5622,79.65379762649536,10188,15810,0.02265276,,0.95,qwen/qwen3.5-122b-a10b
0.1379310344827586,3969,252.5181601047516,8221,12190,0.01813162,,0.95,qwen/qwen3.5-122b-a10b
0.106060606060606,7544,317.88625931739807,10835,18379,0.02449824,,0.95,qwen/qwen3.5-122b-a10b
0.0804597701149425,3475,84.73569345474243,11197,14672,0.02419326,,0.95,qwen/qwen3.5-122b-a10b
0.28125,3720,72.23682498931885,9220,12940,0.0201448,,0.95,qwen/qwen3.5-122b-a10b
0.0869565217391304,3360,64.65521240234375,9214,12574,0.02003872,,0.95,qwen/qwen3.5-122b-a10b
0.0185185185185185,4181,78.80816984176636,9289,13470,0.02040818,,0.95,qwen/qwen3.5-122b-a10b
0.1388888888888889,4920,71.72005319595337,8221,13141,0.01837888,,0.95,qwen/qwen3.5-122b-a10b
0.1020408163265306,4216,76.8887882232666,9666,13882,0.02120144,,0.95,qwen/qwen3.5-122b-a10b
0.1875,5062,82.32084679603577,10210,15272,0.02255292,,0.95,qwen/qwen3.5-122b-a10b
0.1492537313432835,14112,365.7977294921875,13053,27165,0.03081936,,0.95,qwen/qwen3.5-122b-a10b
0.0909090909090909,4240,265.4235110282898,8826,13066,0.01946048,,0.95,qwen/qwen3.5-122b-a10b
0.1071428571428571,6627,99.19540905952454,8491,15118,0.0223665,,0.95,qwen/qwen3.5-122b-a10b
0.0526315789473684,4815,328.5330262184143,11356,16171,0.02487238,,0.95,qwen/qwen3.5-122b-a10b
0.0549450549450549,5951,293.9700210094452,10045,15996,0.02244086,,0.95,qwen/qwen3.5-122b-a10b
0.0597014925373134,5335,84.49260950088501,8515,13850,0.0220365,,0.95,qwen/qwen3.5-122b-a10b
0.0,4533,75.32766842842102,9595,14128,0.02113618,,0.95,qwen/qwen3.5-122b-a10b
0.1698113207547169,3738,279.848429441452,9532,13270,0.02079844,,0.95,qwen/qwen3.5-122b-a10b
0.0649350649350649,12605,104.61187505722046,10642,23247,0.0293223,,0.95,qwen/qwen3.5-122b-a10b
0.0983606557377049,3716,114.97725534439088,10638,14354,0.026646,,0.95,qwen/qwen3.5-122b-a10b
0.0519480519480519,5255,103.45465326309204,12346,17601,0.02704598,,0.95,qwen/qwen3.5-122b-a10b
0.175438596491228,3050,71.47037315368652,9152,12202,0.01982916,,0.95,qwen/qwen3.5-122b-a10b
0.0769230769230769,5459,85.56144762039185,8618,14077,0.0223209,,0.95,qwen/qwen3.5-122b-a10b
0.2222222222222222,3732,255.97548866271973,8585,12317,0.01882712,,0.95,qwen/qwen3.5-122b-a10b
0.0967741935483871,8393,295.40146493911743,10237,18630,0.02347514,,0.95,qwen/qwen3.5-122b-a10b
0.1267605633802817,3253,60.50638365745544,7536,10789,0.01652066,,0.95,qwen/qwen3.5-122b-a10b
0.0208333333333333,3837,277.82587695121765,9901,13738,0.0215917,,0.95,qwen/qwen3.5-122b-a10b
0.09375,3512,70.178542137146,9392,12904,0.02044848,,0.95,qwen/qwen3.5-122b-a10b
0.0416666666666666,4576,71.47913217544556,8882,13458,0.01966432,,0.95,qwen/qwen3.5-122b-a10b
0.2291666666666666,16532,62.58688354492188,8590,25122,0.02216552,,0.95,qwen/qwen3.5-122b-a10b
0.0789473684210526,12057,86.99219155311584,9441,21498,0.0262755,,0.95,qwen/qwen3.5-122b-a10b
0.0425531914893617,5139,259.04038071632385,9239,14378,0.02055326,,0.95,qwen/qwen3.5-122b-a10b
0.1956521739130435,10139,125.7208001613617,9863,20002,0.0267129,,0.95,qwen/qwen3.5-122b-a10b
0.1927710843373494,11492,264.5808267593384,9591,21083,0.0229372,,0.95,qwen/qwen3.5-122b-a10b
0.1864406779661017,5803,90.41050100326538,9837,15640,0.02196974,,0.95,qwen/qwen3.5-122b-a10b
0.0439560439560439,2994,124.43112444877625,11320,14314,0.0374216,,0.95,qwen/qwen3.5-122b-a10b
0.2258064516129032,4847,57.23236703872681,8472,13319,0.01888198,,0.95,qwen/qwen3.5-122b-a10b
0.0533333333333333,5219,305.081298828125,11700,16919,0.02569294,,0.95,qwen/qwen3.5-122b-a10b
0.3684210526315789,9073,253.0426104068756,9351,18424,0.02180906,,0.95,qwen/qwen3.5-122b-a10b
0.0681818181818181,3243,60.64808750152588,6719,9962,0.0148187,,0.95,qwen/qwen3.5-122b-a10b
0.1403508771929824,4345,75.51882123947144,10471,14816,0.02290938,,0.95,qwen/qwen3.5-122b-a10b
0.2,4885,55.25084924697876,3260,8145,0.0071741,,,mistralai/mistral-large-2512
0.1666666666666666,3062,87.12857604026794,5050,8112,0.0089476,,,mistralai/mistral-large-2512
0.1666666666666666,6122,86.71537685394287,4112,10234,0.009229,,,mistralai/mistral-large-2512
